emp_length_num,home_ownership,dti,purpose,term (in months),bad_loans
1,RENT,14.25,debt_consolidation,36,0
4,RENT,9.48,debt_consolidation,36,0
11,RENT,8.92,wedding,36,0
9,MORTGAGE,12,debt_consolidation,36,0
11,MORTGAGE,18.82,debt_consolidation,36,0
4,MORTGAGE,6.43,debt_consolidation,36,0
4,MORTGAGE,13.94,debt_consolidation,36,0
11,MORTGAGE,10.51,home_improvement,36,0
0,OWN,26.23,home_improvement,36,0
2,RENT,4.96,major_purchase,36,0
6,RENT,15.99,debt_consolidation,60,0
3,RENT,13.26,credit_card,36,0
10,RENT,8.08,debt_consolidation,36,0
0,MORTGAGE,10.29,credit_card,36,0
11,MORTGAGE,5.12,debt_consolidation,36,0
10,MORTGAGE,11.07,debt_consolidation,36,0
5,RENT,16.45,debt_consolidation,36,0
6,RENT,15.6,debt_consolidation,60,1
11,MORTGAGE,29.85,debt_consolidation,36,1
5,RENT,31.45,debt_consolidation,36,1
3,MORTGAGE,10.87,debt_consolidation,36,0
11,RENT,25.13,debt_consolidation,36,1
4,OWN,20.44,debt_consolidation,36,0
3,RENT,9.54,wedding,36,0
3,RENT,23.29,debt_consolidation,36,0
3,RENT,20.69,other,36,0
11,MORTGAGE,5.1,car,36,0
11,RENT,8.38,credit_card,60,0
4,MORTGAGE,5.77,small_business,60,0
6,MORTGAGE,18.72,car,36,0
5,MORTGAGE,10.91,home_improvement,36,0
3,RENT,26.86,debt_consolidation,36,0
4,MORTGAGE,5.38,debt_consolidation,36,0
6,OWN,16.04,debt_consolidation,36,0
4,MORTGAGE,22.07,debt_consolidation,36,0
8,MORTGAGE,8.47,debt_consolidation,36,0
5,OWN,32.05,credit_card,36,0
1,RENT,20.1,debt_consolidation,36,1
9,RENT,25.89,other,36,1
5,RENT,15.33,debt_consolidation,36,1
1,RENT,19.11,debt_consolidation,60,1
7,RENT,8.36,home_improvement,36,0
2,MORTGAGE,4.08,debt_consolidation,36,0
8,MORTGAGE,18.63,credit_card,36,0
3,RENT,23.82,credit_card,36,0
8,OWN,9.44,major_purchase,36,0
4,MORTGAGE,9.41,house,36,0
10,MORTGAGE,20.35,debt_consolidation,60,0
4,RENT,26.3,debt_consolidation,36,1
11,RENT,11.42,credit_card,36,1
9,MORTGAGE,14.21,major_purchase,36,0
11,MORTGAGE,22.32,other,36,0
11,MORTGAGE,13.96,debt_consolidation,60,1
11,OWN,18.46,car,60,0
9,RENT,22.31,credit_card,36,0
11,MORTGAGE,5.79,home_improvement,36,0
11,OWN,16.95,debt_consolidation,36,0
0,MORTGAGE,12.72,debt_consolidation,60,0
11,MORTGAGE,10.57,major_purchase,36,0
9,MORTGAGE,7.62,debt_consolidation,36,0
11,RENT,24.42,debt_consolidation,60,1
4,MORTGAGE,14.09,debt_consolidation,60,0
3,RENT,4.23,other,36,0
6,RENT,14.97,debt_consolidation,60,0
11,MORTGAGE,22.69,debt_consolidation,36,1
0,OWN,5.65,small_business,36,0
11,OWN,30.24,debt_consolidation,36,0
5,RENT,12.54,debt_consolidation,36,0
9,OWN,19.85,home_improvement,60,0
11,MORTGAGE,18.53,home_improvement,36,1
8,OWN,8.05,car,36,0
10,RENT,19.16,debt_consolidation,36,0
11,RENT,15.41,debt_consolidation,36,0
8,MORTGAGE,7.42,debt_consolidation,36,0
3,RENT,20.85,home_improvement,36,1
11,MORTGAGE,19.25,major_purchase,36,0
1,RENT,20.5,debt_consolidation,36,1
4,MORTGAGE,23.1,credit_card,60,0
11,MORTGAGE,13.92,debt_consolidation,60,1
6,OWN,26,debt_consolidation,36,0
11,MORTGAGE,19.23,home_improvement,36,0
3,RENT,11.11,other,36,0
1,MORTGAGE,19.83,home_improvement,36,0
4,MORTGAGE,7.92,home_improvement,36,0
3,MORTGAGE,16.09,credit_card,36,0
6,MORTGAGE,28.69,debt_consolidation,60,1
2,RENT,4.87,debt_consolidation,36,0
7,RENT,17.84,debt_consolidation,36,0
3,RENT,24.4,other,36,1
2,RENT,0.5,car,36,0
4,MORTGAGE,20.22,debt_consolidation,36,0
6,RENT,12.89,debt_consolidation,36,0
5,MORTGAGE,16.35,small_business,36,0
11,MORTGAGE,21.26,debt_consolidation,36,0
11,MORTGAGE,26.03,debt_consolidation,60,0
1,RENT,10.25,debt_consolidation,36,1
2,RENT,23.41,credit_card,36,0
1,RENT,9.61,debt_consolidation,36,0
6,MORTGAGE,21.35,debt_consolidation,36,0
11,MORTGAGE,23.74,debt_consolidation,36,0
9,MORTGAGE,11.52,major_purchase,36,0
5,MORTGAGE,19.68,car,36,0
11,MORTGAGE,29.12,credit_card,60,0
11,MORTGAGE,11.5,home_improvement,60,0
8,MORTGAGE,15.32,credit_card,36,0
5,MORTGAGE,17.43,home_improvement,36,0
4,MORTGAGE,14.12,debt_consolidation,36,0
4,OWN,24.19,debt_consolidation,36,1
1,MORTGAGE,19.53,debt_consolidation,36,0
11,MORTGAGE,20.88,credit_card,36,1
10,MORTGAGE,8.73,debt_consolidation,36,0
2,RENT,14.1,debt_consolidation,36,0
8,MORTGAGE,8.9,major_purchase,36,0
9,RENT,12.61,other,36,0
1,RENT,7.15,debt_consolidation,36,0
7,MORTGAGE,7.43,home_improvement,60,1
3,MORTGAGE,15.76,credit_card,36,0
3,RENT,14.78,debt_consolidation,36,0
1,RENT,25.03,debt_consolidation,36,0
9,RENT,20.89,debt_consolidation,36,0
6,RENT,25.03,debt_consolidation,60,0
1,RENT,18.93,credit_card,36,0
1,RENT,8.59,credit_card,36,0
5,MORTGAGE,12.16,other,60,1
7,MORTGAGE,18.35,debt_consolidation,36,0
11,RENT,28.76,debt_consolidation,36,0
7,MORTGAGE,22.03,debt_consolidation,60,0
11,MORTGAGE,14.1,house,36,0
5,RENT,17.36,debt_consolidation,36,0
5,RENT,19.11,credit_card,36,0
11,RENT,15.23,medical,36,0
8,MORTGAGE,14.29,other,36,0
11,MORTGAGE,27.26,other,60,1
2,MORTGAGE,9.27,debt_consolidation,60,0
6,MORTGAGE,4.06,small_business,36,0
11,MORTGAGE,4.19,other,36,0
4,RENT,26.49,debt_consolidation,36,0
11,MORTGAGE,28.04,debt_consolidation,36,0
8,MORTGAGE,2.71,home_improvement,60,0
1,OWN,8.55,credit_card,36,0
11,MORTGAGE,4.89,home_improvement,60,0
11,MORTGAGE,25.62,debt_consolidation,36,1
4,MORTGAGE,12.47,debt_consolidation,36,0
1,RENT,11.17,debt_consolidation,36,0
9,MORTGAGE,30.33,credit_card,36,0
3,MORTGAGE,11.52,debt_consolidation,36,0
10,MORTGAGE,32.74,debt_consolidation,36,1
4,RENT,7.13,credit_card,36,1
5,MORTGAGE,18.19,debt_consolidation,36,0
3,OWN,10.47,moving,36,0
11,MORTGAGE,18.61,major_purchase,36,0
5,RENT,9.87,debt_consolidation,60,0
1,RENT,11.23,other,36,0
11,MORTGAGE,16.95,debt_consolidation,36,0
4,RENT,23.8,debt_consolidation,60,1
7,RENT,33.5,debt_consolidation,60,1
3,RENT,31.21,debt_consolidation,36,0
2,OWN,20.49,debt_consolidation,60,1
11,MORTGAGE,22.02,home_improvement,60,1
1,MORTGAGE,4.28,other,36,0
3,RENT,33.24,credit_card,36,1
5,MORTGAGE,14.79,credit_card,36,0
4,MORTGAGE,16.43,debt_consolidation,36,0
0,MORTGAGE,10.66,debt_consolidation,36,0
8,RENT,11.9,small_business,36,0
3,RENT,19.23,other,36,0
3,RENT,19.41,credit_card,36,0
7,MORTGAGE,13.4,wedding,36,1
5,MORTGAGE,1.68,home_improvement,36,0
11,MORTGAGE,17.93,debt_consolidation,36,0
11,MORTGAGE,8.28,credit_card,36,0
3,MORTGAGE,12.97,credit_card,36,0
11,OWN,21.91,medical,36,0
9,OWN,20.92,debt_consolidation,36,0
2,RENT,8.76,debt_consolidation,36,0
11,RENT,13.33,debt_consolidation,36,0
11,RENT,12.27,other,36,0
1,RENT,14.6,debt_consolidation,60,0
2,MORTGAGE,9.17,debt_consolidation,36,0
11,RENT,14.68,debt_consolidation,36,1
3,MORTGAGE,9.54,debt_consolidation,36,0
11,RENT,19.65,debt_consolidation,36,0
7,RENT,6.73,debt_consolidation,36,0
1,MORTGAGE,16.28,credit_card,36,1
8,MORTGAGE,14.84,debt_consolidation,36,0
8,RENT,14.76,debt_consolidation,60,0
5,RENT,12.92,small_business,36,1
4,RENT,13.17,debt_consolidation,36,1
3,MORTGAGE,11.62,debt_consolidation,36,0
11,MORTGAGE,29.67,debt_consolidation,60,0
1,MORTGAGE,0.45,house,60,0
1,RENT,28.77,debt_consolidation,36,1
11,MORTGAGE,11.05,debt_consolidation,60,1
3,RENT,22.92,debt_consolidation,36,0
8,MORTGAGE,32.79,home_improvement,36,0
11,MORTGAGE,24.67,other,36,0
7,MORTGAGE,17.43,other,36,0
5,MORTGAGE,7.29,debt_consolidation,36,0
1,OWN,11.2,car,36,0
4,MORTGAGE,13.86,debt_consolidation,36,0
3,MORTGAGE,6.6,debt_consolidation,60,0
4,RENT,23.83,credit_card,36,1
2,RENT,4.92,wedding,36,0
11,OWN,8.6,car,36,0
11,RENT,9.48,debt_consolidation,36,0
6,RENT,5.48,debt_consolidation,36,0
6,MORTGAGE,14.94,debt_consolidation,36,0
11,MORTGAGE,11.45,debt_consolidation,36,0
6,RENT,10.52,small_business,36,0
7,RENT,4.27,debt_consolidation,36,0
5,MORTGAGE,15.92,debt_consolidation,36,0
7,MORTGAGE,23.22,credit_card,36,0
7,RENT,9.06,debt_consolidation,60,0
9,RENT,17.62,debt_consolidation,36,0
1,RENT,8.51,debt_consolidation,36,0
4,OWN,1.73,home_improvement,60,0
11,MORTGAGE,14.32,other,36,0
8,MORTGAGE,25.82,debt_consolidation,36,0
4,RENT,8.08,credit_card,36,1
11,RENT,18.68,debt_consolidation,36,1
11,MORTGAGE,24.75,debt_consolidation,36,0
7,MORTGAGE,14.42,small_business,36,0
1,MORTGAGE,6.85,debt_consolidation,36,0
6,RENT,4.26,debt_consolidation,36,0
7,MORTGAGE,4.58,home_improvement,36,0
1,RENT,18.03,debt_consolidation,36,0
2,OWN,21.74,credit_card,36,1
11,MORTGAGE,18.31,credit_card,36,1
11,MORTGAGE,4.82,debt_consolidation,60,0
11,MORTGAGE,19.63,home_improvement,36,0
10,MORTGAGE,19.59,medical,60,0
5,MORTGAGE,20.68,debt_consolidation,60,0
4,MORTGAGE,21.62,credit_card,36,0
3,RENT,4.47,credit_card,36,0
11,OWN,18.45,debt_consolidation,36,0
7,MORTGAGE,14.24,debt_consolidation,60,1
11,MORTGAGE,13.73,home_improvement,36,0
6,MORTGAGE,5.32,major_purchase,36,0
7,MORTGAGE,14.39,home_improvement,36,1
11,MORTGAGE,14.44,debt_consolidation,36,0
7,RENT,8.16,debt_consolidation,36,0
11,MORTGAGE,6.46,debt_consolidation,36,0
3,OWN,25.43,debt_consolidation,36,1
3,MORTGAGE,9.8,credit_card,36,0
3,RENT,8,debt_consolidation,36,1
11,OWN,8.26,debt_consolidation,36,0
6,MORTGAGE,0.31,major_purchase,36,0
1,RENT,3.99,debt_consolidation,36,0
8,OWN,5.04,car,36,0
4,RENT,33.33,debt_consolidation,36,1
5,MORTGAGE,0.02,home_improvement,36,0
8,MORTGAGE,16.31,home_improvement,36,1
2,RENT,21.8,debt_consolidation,36,0
9,MORTGAGE,4.04,debt_consolidation,36,0
3,MORTGAGE,19.84,debt_consolidation,36,0
2,RENT,10.91,debt_consolidation,36,0
8,MORTGAGE,3.44,home_improvement,36,0
3,MORTGAGE,8.25,debt_consolidation,36,0
11,MORTGAGE,3.34,credit_card,36,0
3,MORTGAGE,6.52,debt_consolidation,60,1
11,MORTGAGE,7.26,debt_consolidation,60,0
11,OWN,27.89,credit_card,36,1
6,MORTGAGE,19.65,home_improvement,36,0
6,RENT,12.78,credit_card,36,0
2,RENT,13.94,other,36,0
11,RENT,6.54,debt_consolidation,36,0
4,MORTGAGE,24.71,debt_consolidation,36,0
3,RENT,23.53,debt_consolidation,36,0
8,MORTGAGE,14.83,credit_card,36,0
3,RENT,25.52,debt_consolidation,36,0
11,OWN,5.42,other,36,0
3,MORTGAGE,17.19,debt_consolidation,60,0
5,OWN,9.62,debt_consolidation,36,0
7,RENT,15.47,other,36,0
4,OWN,32.45,debt_consolidation,36,0
5,RENT,17.57,credit_card,36,0
11,MORTGAGE,23.47,credit_card,36,0
4,MORTGAGE,24.37,debt_consolidation,60,1
11,MORTGAGE,17.6,debt_consolidation,36,1
1,MORTGAGE,7.74,debt_consolidation,36,0
1,RENT,17.54,credit_card,60,0
11,MORTGAGE,6.82,debt_consolidation,36,0
11,MORTGAGE,24.76,credit_card,36,0
4,MORTGAGE,11.92,major_purchase,36,0
4,MORTGAGE,12.73,debt_consolidation,36,1
3,RENT,3.26,other,36,0
4,RENT,17.53,vacation,36,0
7,MORTGAGE,9.61,credit_card,36,0
5,MORTGAGE,9.25,credit_card,36,0
1,RENT,10.27,debt_consolidation,36,0
11,RENT,24.07,credit_card,36,0
7,MORTGAGE,23.44,debt_consolidation,36,0
0,MORTGAGE,14.3,credit_card,36,0
5,RENT,18.77,debt_consolidation,36,1
11,MORTGAGE,29.42,debt_consolidation,36,0
3,RENT,19.36,credit_card,36,1
8,OWN,18.93,debt_consolidation,36,0
7,RENT,14.97,debt_consolidation,60,1
6,RENT,7.2,small_business,36,1
11,MORTGAGE,17.8,debt_consolidation,60,0
0,MORTGAGE,22.1,debt_consolidation,36,0
11,MORTGAGE,12.82,debt_consolidation,36,0
8,MORTGAGE,1.06,other,36,0
11,MORTGAGE,23.58,credit_card,36,1
8,OWN,13.74,debt_consolidation,36,0
8,MORTGAGE,23.62,debt_consolidation,60,0
2,RENT,5.55,other,60,1
11,MORTGAGE,14.48,credit_card,36,0
3,MORTGAGE,22.05,debt_consolidation,60,0
2,RENT,26.09,major_purchase,36,0
11,MORTGAGE,29.3,debt_consolidation,36,0
2,RENT,32.03,debt_consolidation,36,0
11,RENT,25.01,debt_consolidation,36,0
3,RENT,32.16,car,36,1
11,MORTGAGE,13.94,debt_consolidation,60,0
2,OWN,22.08,credit_card,36,0
6,MORTGAGE,11.85,debt_consolidation,36,0
5,MORTGAGE,33.04,debt_consolidation,36,0
1,RENT,9.79,other,36,0
9,MORTGAGE,24.39,moving,36,1
5,OWN,16.54,credit_card,36,0
11,RENT,14.13,debt_consolidation,36,1
6,RENT,24.94,credit_card,36,0
1,MORTGAGE,16.68,debt_consolidation,36,0
5,RENT,12.18,debt_consolidation,60,0
11,RENT,19.69,credit_card,36,0
11,OWN,15.63,credit_card,36,0
0,OWN,19.38,vacation,36,1
3,RENT,14.5,credit_card,36,0
5,RENT,7.42,debt_consolidation,36,0
11,RENT,16.36,debt_consolidation,36,0
3,MORTGAGE,16,debt_consolidation,36,0
2,OWN,21,debt_consolidation,36,0
1,MORTGAGE,24.6,debt_consolidation,36,0
11,RENT,33.64,credit_card,36,1
6,RENT,11.19,debt_consolidation,36,0
2,RENT,12.88,credit_card,36,0
5,RENT,20.76,credit_card,36,0
6,RENT,11.19,debt_consolidation,36,1
11,MORTGAGE,11.47,debt_consolidation,60,0
10,MORTGAGE,23.71,credit_card,36,0
9,MORTGAGE,11.32,debt_consolidation,36,0
8,RENT,4.22,debt_consolidation,36,0
11,MORTGAGE,8.68,debt_consolidation,36,0
11,RENT,20.78,credit_card,36,0
7,RENT,13.49,major_purchase,36,0
5,RENT,7.84,credit_card,36,0
11,MORTGAGE,11.42,major_purchase,36,0
11,RENT,18.96,debt_consolidation,60,1
9,OWN,33.68,debt_consolidation,60,0
11,RENT,19.46,debt_consolidation,36,0
0,MORTGAGE,4.33,debt_consolidation,36,0
11,OWN,23.78,debt_consolidation,60,0
2,RENT,15.67,credit_card,36,0
2,RENT,17.58,major_purchase,36,0
6,OWN,12.93,debt_consolidation,36,0
11,MORTGAGE,23.31,home_improvement,36,0
6,MORTGAGE,16.96,debt_consolidation,36,0
10,RENT,2.64,wedding,36,1
4,RENT,24.17,credit_card,36,0
4,MORTGAGE,34.79,debt_consolidation,36,1
11,RENT,25.27,debt_consolidation,60,1
8,RENT,2.56,debt_consolidation,36,0
1,RENT,25.67,debt_consolidation,36,0
11,MORTGAGE,29.51,debt_consolidation,36,1
6,OWN,33.47,credit_card,60,1
6,MORTGAGE,14.61,debt_consolidation,36,0
11,RENT,15.72,debt_consolidation,36,0
6,RENT,19.06,debt_consolidation,36,0
0,MORTGAGE,23.61,credit_card,36,1
4,RENT,19.2,car,36,0
3,MORTGAGE,19.68,credit_card,36,0
3,MORTGAGE,25.62,debt_consolidation,60,1
11,MORTGAGE,26.46,credit_card,60,0
7,MORTGAGE,8.88,home_improvement,36,0
11,MORTGAGE,22.64,car,36,0
9,MORTGAGE,6.69,debt_consolidation,36,0
3,MORTGAGE,13.48,credit_card,36,0
8,RENT,21.72,debt_consolidation,60,0
7,RENT,20.73,other,36,0
11,MORTGAGE,12.06,debt_consolidation,60,0
11,MORTGAGE,17.89,house,36,0
6,RENT,8.81,other,36,0
5,MORTGAGE,21.17,debt_consolidation,60,1
11,RENT,14.46,credit_card,36,0
4,MORTGAGE,20.71,other,36,0
4,RENT,31.2,debt_consolidation,60,0
7,RENT,13.26,debt_consolidation,36,1
4,MORTGAGE,10.38,debt_consolidation,36,0
11,MORTGAGE,2.82,major_purchase,36,0
9,RENT,25.14,debt_consolidation,36,1
7,RENT,14.23,debt_consolidation,60,1
3,RENT,18.93,credit_card,36,0
11,RENT,5.24,debt_consolidation,36,0
6,MORTGAGE,26.64,debt_consolidation,60,1
3,RENT,14.72,debt_consolidation,60,0
2,RENT,7.46,debt_consolidation,60,0
11,RENT,7.52,debt_consolidation,36,0
11,RENT,12.62,debt_consolidation,36,0
11,MORTGAGE,23.2,debt_consolidation,36,0
11,RENT,18.19,house,36,0
3,MORTGAGE,7.36,small_business,36,0
1,MORTGAGE,10,debt_consolidation,36,0
11,MORTGAGE,16.97,vacation,36,1
1,RENT,24.58,debt_consolidation,60,0
11,MORTGAGE,5.22,debt_consolidation,36,0
6,MORTGAGE,29.38,debt_consolidation,36,0
11,MORTGAGE,6.57,credit_card,36,0
3,MORTGAGE,24.37,debt_consolidation,60,0
6,OWN,21.83,credit_card,60,1
6,MORTGAGE,3.23,credit_card,60,0
2,RENT,13.67,credit_card,36,0
11,MORTGAGE,20.5,debt_consolidation,36,0
2,OWN,17.23,debt_consolidation,36,0
4,RENT,20.76,debt_consolidation,36,0
11,MORTGAGE,12.87,debt_consolidation,60,1
11,MORTGAGE,11.59,credit_card,36,0
3,RENT,21.39,debt_consolidation,36,0
3,MORTGAGE,27.29,credit_card,36,0
3,MORTGAGE,11.25,credit_card,36,0
11,MORTGAGE,19.2,debt_consolidation,36,0
4,MORTGAGE,11.77,debt_consolidation,36,0
4,MORTGAGE,6.31,medical,36,0
11,MORTGAGE,19.98,home_improvement,60,0
1,MORTGAGE,7.35,other,36,0
11,MORTGAGE,5.27,home_improvement,36,0
1,RENT,24.48,credit_card,36,0
11,OWN,25.95,small_business,60,1
1,RENT,24.08,debt_consolidation,36,0
11,MORTGAGE,8.42,debt_consolidation,36,0
11,MORTGAGE,11.55,debt_consolidation,36,0
11,MORTGAGE,17.52,debt_consolidation,60,0
11,RENT,19.27,debt_consolidation,36,1
8,RENT,9.07,credit_card,36,0
7,MORTGAGE,9.63,credit_card,36,0
2,MORTGAGE,13.98,debt_consolidation,36,0
11,MORTGAGE,17.94,debt_consolidation,36,0
11,OWN,23.04,debt_consolidation,60,0
1,RENT,10.9,credit_card,36,0
6,RENT,16.55,debt_consolidation,36,1
4,RENT,25.14,debt_consolidation,36,0
8,MORTGAGE,9.27,debt_consolidation,36,1
8,MORTGAGE,15.12,debt_consolidation,60,0
5,OWN,11.54,debt_consolidation,60,1
4,OWN,12.12,car,36,1
6,RENT,12.81,debt_consolidation,36,0
3,OWN,25.75,credit_card,36,0
0,OWN,9.73,credit_card,36,0
7,MORTGAGE,11.46,home_improvement,36,1
6,MORTGAGE,20.18,credit_card,36,0
11,MORTGAGE,16.64,debt_consolidation,36,0
11,RENT,1.44,home_improvement,36,0
8,MORTGAGE,17.83,home_improvement,36,0
7,MORTGAGE,12.69,car,36,0
1,MORTGAGE,7.65,debt_consolidation,36,0
6,MORTGAGE,12.91,major_purchase,36,0
9,OWN,22.1,credit_card,36,0
10,OWN,10.33,debt_consolidation,36,0
2,MORTGAGE,22.43,debt_consolidation,36,0
2,MORTGAGE,17.25,debt_consolidation,36,0
9,RENT,23.16,debt_consolidation,60,1
6,RENT,32.64,debt_consolidation,36,0
8,MORTGAGE,24.34,small_business,36,0
1,RENT,22.53,small_business,36,0
3,RENT,28.96,debt_consolidation,60,1
11,MORTGAGE,16.62,debt_consolidation,60,0
11,MORTGAGE,17.94,debt_consolidation,36,0
2,MORTGAGE,16.4,debt_consolidation,36,0
4,MORTGAGE,17.02,credit_card,60,0
3,MORTGAGE,5.18,credit_card,36,0
8,MORTGAGE,10.83,debt_consolidation,36,0
11,MORTGAGE,13.59,debt_consolidation,36,0
8,MORTGAGE,27.44,debt_consolidation,36,0
6,RENT,15.87,credit_card,36,0
6,RENT,17.78,debt_consolidation,36,0
3,MORTGAGE,7.53,debt_consolidation,36,0
0,OWN,30.42,home_improvement,36,0
11,MORTGAGE,3.65,debt_consolidation,36,0
7,MORTGAGE,15.89,debt_consolidation,60,0
3,MORTGAGE,24.88,debt_consolidation,36,0
6,MORTGAGE,14.07,debt_consolidation,36,0
3,RENT,7.95,debt_consolidation,36,0
11,RENT,16.68,debt_consolidation,36,0
5,MORTGAGE,18.89,credit_card,36,0
6,RENT,31.75,debt_consolidation,36,1
6,MORTGAGE,9.55,debt_consolidation,36,0
11,MORTGAGE,24.08,debt_consolidation,36,0
3,RENT,10.6,debt_consolidation,36,0
8,RENT,10.89,debt_consolidation,36,0
11,MORTGAGE,14.68,debt_consolidation,60,0
2,RENT,13.27,house,36,0
5,MORTGAGE,19.75,credit_card,36,0
11,RENT,10.68,debt_consolidation,36,1
8,MORTGAGE,29.67,debt_consolidation,60,0
11,MORTGAGE,16.47,debt_consolidation,36,0
7,RENT,18.28,credit_card,36,0
4,OWN,30.37,debt_consolidation,36,1
2,OWN,14.53,credit_card,60,1
6,MORTGAGE,21.09,credit_card,36,0
11,MORTGAGE,21.47,debt_consolidation,36,0
10,MORTGAGE,6.17,other,36,1
11,MORTGAGE,28.32,debt_consolidation,36,0
11,MORTGAGE,17.35,credit_card,60,1
6,OWN,19.85,debt_consolidation,36,0
8,MORTGAGE,14.23,home_improvement,36,0
1,MORTGAGE,9.45,other,36,0
8,RENT,20.54,other,36,0
2,RENT,29.48,other,36,1
2,MORTGAGE,14.45,debt_consolidation,60,0
1,RENT,12.73,debt_consolidation,36,0
11,MORTGAGE,3.1,credit_card,36,0
9,MORTGAGE,8.23,credit_card,60,0
3,MORTGAGE,22.43,debt_consolidation,36,0
11,MORTGAGE,26.54,debt_consolidation,60,0
7,RENT,24.88,debt_consolidation,60,1
2,OWN,20.76,debt_consolidation,36,0
3,MORTGAGE,8.8,credit_card,36,0
4,MORTGAGE,9.15,other,60,0
11,MORTGAGE,18.42,debt_consolidation,36,1
1,RENT,12.78,debt_consolidation,36,0
11,MORTGAGE,3.91,debt_consolidation,36,0
11,MORTGAGE,22.77,credit_card,60,1
11,MORTGAGE,11.08,credit_card,36,0
3,RENT,8.23,other,36,0
6,RENT,19.29,debt_consolidation,36,0
11,RENT,15.9,other,36,0
9,RENT,16.7,debt_consolidation,36,0
7,MORTGAGE,17.33,debt_consolidation,36,0
7,MORTGAGE,23.53,debt_consolidation,36,1
11,MORTGAGE,12.6,credit_card,36,0
6,MORTGAGE,21.17,debt_consolidation,36,0
9,RENT,9.39,credit_card,36,1
11,RENT,11.83,debt_consolidation,36,0
1,RENT,22.19,other,36,0
1,OWN,7.16,car,36,0
6,OWN,23.57,home_improvement,36,0
1,MORTGAGE,15.71,home_improvement,36,0
11,MORTGAGE,11.64,debt_consolidation,36,0
6,OWN,17.93,debt_consolidation,36,1
11,MORTGAGE,9.14,debt_consolidation,36,0
9,RENT,17.64,debt_consolidation,36,0
11,OWN,6.81,house,36,0
11,MORTGAGE,13.91,debt_consolidation,36,0
3,MORTGAGE,17.62,debt_consolidation,60,0
2,RENT,9.96,debt_consolidation,36,0
11,RENT,11.41,moving,36,0
11,MORTGAGE,23.96,other,36,0
11,RENT,9.92,debt_consolidation,36,0
11,OWN,16.91,debt_consolidation,36,0
11,MORTGAGE,19.93,debt_consolidation,60,1
3,MORTGAGE,21.07,debt_consolidation,36,0
5,RENT,8.05,debt_consolidation,36,0
10,MORTGAGE,18.36,debt_consolidation,36,0
0,RENT,25.4,credit_card,36,0
1,RENT,19.49,debt_consolidation,60,0
11,MORTGAGE,12.53,debt_consolidation,60,1
11,MORTGAGE,21.87,credit_card,36,0
1,RENT,19.46,car,36,1
6,RENT,11.36,debt_consolidation,36,0
1,RENT,19.3,debt_consolidation,36,1
4,MORTGAGE,6.23,debt_consolidation,36,0
4,RENT,30.28,credit_card,36,0
7,MORTGAGE,11.14,debt_consolidation,36,0
7,MORTGAGE,29.7,home_improvement,36,0
7,RENT,12.72,debt_consolidation,60,0
11,MORTGAGE,8.91,debt_consolidation,36,0
11,MORTGAGE,17.91,debt_consolidation,36,0
4,RENT,17.66,debt_consolidation,36,0
9,MORTGAGE,8.17,debt_consolidation,36,0
11,MORTGAGE,3.81,home_improvement,36,0
3,MORTGAGE,11.53,credit_card,36,0
3,RENT,17.43,credit_card,36,0
4,RENT,2.36,debt_consolidation,36,0
1,MORTGAGE,12.83,credit_card,36,0
11,MORTGAGE,4.4,debt_consolidation,36,0
7,MORTGAGE,17.11,credit_card,36,0
2,MORTGAGE,24.57,debt_consolidation,36,0
8,MORTGAGE,20.12,credit_card,36,0
8,MORTGAGE,11.44,debt_consolidation,36,0
3,MORTGAGE,22.13,small_business,36,1
11,RENT,21.5,debt_consolidation,60,0
11,MORTGAGE,13.57,major_purchase,60,0
1,RENT,11.91,debt_consolidation,60,1
8,OWN,13.59,home_improvement,36,0
11,MORTGAGE,29.26,home_improvement,36,0
1,RENT,0.69,debt_consolidation,36,0
3,RENT,11.95,debt_consolidation,36,0
4,RENT,16.84,debt_consolidation,36,0
5,RENT,27.98,debt_consolidation,60,0
1,RENT,19.03,debt_consolidation,36,0
11,MORTGAGE,10.62,debt_consolidation,36,0
9,MORTGAGE,19.25,debt_consolidation,36,1
0,OWN,9.18,debt_consolidation,36,0
11,MORTGAGE,18.75,debt_consolidation,36,0
11,RENT,25.46,debt_consolidation,36,0
11,MORTGAGE,18.67,other,60,0
9,RENT,23.16,debt_consolidation,36,0
1,MORTGAGE,3.13,debt_consolidation,36,0
4,MORTGAGE,12.37,debt_consolidation,36,0
7,MORTGAGE,16.12,home_improvement,60,0
6,MORTGAGE,12.17,home_improvement,36,0
6,OWN,14.97,other,36,0
4,RENT,13.64,debt_consolidation,36,1
9,MORTGAGE,21.61,debt_consolidation,36,0
11,RENT,30.8,debt_consolidation,60,0
2,RENT,11.14,debt_consolidation,36,0
6,MORTGAGE,0.59,major_purchase,60,1
11,MORTGAGE,15.65,debt_consolidation,36,0
6,OWN,27.96,debt_consolidation,36,1
9,MORTGAGE,8.72,debt_consolidation,36,0
6,OWN,19.29,debt_consolidation,60,0
5,MORTGAGE,3.39,debt_consolidation,60,0
7,MORTGAGE,6.92,credit_card,36,0
3,RENT,9.38,debt_consolidation,36,0
11,RENT,7.07,other,36,0
4,MORTGAGE,15.27,debt_consolidation,36,0
2,RENT,19.18,credit_card,36,0
11,MORTGAGE,8.65,home_improvement,36,0
6,MORTGAGE,17.82,credit_card,60,0
7,MORTGAGE,14.67,home_improvement,36,0
3,RENT,6.75,credit_card,36,0
